"dest","total_arrivals","total_arriving_passengers","year","month"
"RFD",735,10065,2019,5
"RFD",741,13481,2019,6
"RFD",794,13054,2019,7
"RFD",803,8950,2019,8
"RFD",714,7185,2019,9
"RFD",879,9820,2019,10
"RFD",810,8886,2019,11
"RFD",1012,9428,2019,12
"RHI",88,1429,2018,1
"RHI",81,1607,2018,2
"RHI",93,1701,2018,3
"RHI",89,1740,2018,4
"RHI",97,2152,2018,5
"RHI",98,2584,2018,6
"RHI",96,2634,2018,7
"RHI",104,2464,2018,8
"RHI",96,2021,2018,9
"RHI",100,1927,2018,10
"RHI",89,1588,2018,11
"RHI",87,1888,2018,12
"RHI",95,1567,2019,1
"RHI",76,1538,2019,2
"RHI",98,1925,2019,3
"RHI",91,1623,2019,4
"RHI",98,2038,2019,5
"RHI",112,3113,2019,6
"RHI",130,3888,2019,7
"RHI",131,3406,2019,8
"RHI",93,2091,2019,9
"RHI",101,2045,2019,10
"RHI",87,1677,2019,11
"RHI",94,2032,2019,12
"RIC",2252,130681,2018,1
"RIC",2111,124862,2018,2
"RIC",2449,161059,2018,3
"RIC",2454,171259,2018,4
"RIC",2568,181467,2018,5
"RIC",2619,183471,2018,6
"RIC",2676,187703,2018,7
"RIC",2734,196030,2018,8
"RIC",2592,160622,2018,9
"RIC",2734,194627,2018,10
"RIC",2604,184788,2018,11
"RIC",2460,164798,2018,12
"RIC",2406,149617,2019,1
"RIC",2231,141362,2019,2
"RIC",2612,181628,2019,3
"RIC",2626,188081,2019,4
"RIC",2715,196835,2019,5
"RIC",2608,189988,2019,6
"RIC",2615,195138,2019,7
"RIC",2700,200542,2019,8
"RIC",2490,173420,2019,9
"RIC",2672,195170,2019,10
"RIC",2605,184947,2019,11
"RIC",2632,183984,2019,12
"RIL",7,16,2018,1
"RIL",6,17,2018,2
"RIL",11,31,2018,3
"RIL",2,2,2018,4
"RIL",2,6,2018,5
"RIL",1,7,2018,6
"RIL",2,6,2018,7
"RIL",4,6,2018,8
"RIL",5,16,2018,9
"RIL",6,29,2019,1
"RIL",11,37,2019,2
"RIL",7,11,2019,3
"RIL",1,5,2019,4
"RIL",1,6,2019,5
"RIL",2,21,2019,6
"RIL",2,17,2019,8
"RIL",3,1,2019,10
"RIL",1,5,2019,11
"RIL",5,26,2019,12
"RIV",6,578,2018,1
"RIV",12,1266,2018,2
"RIV",7,636,2018,4
"RIV",3,75,2018,5
"RIV",3,120,2018,6
"RIV",1,0,2018,7
"RIV",22,1085,2018,8
"RIV",1,0,2018,9
"RIV",84,200,2018,11
"RIV",113,0,2018,12
"RIV",90,0,2019,1
"RIV",84,0,2019,2
"RIV",99,118,2019,3
"RIV",96,309,2019,4
"RIV",87,0,2019,5
"RIV",94,405,2019,6
"RIV",87,0,2019,7
"RIV",99,459,2019,8
"RIV",93,351,2019,9
"RIV",108,1597,2019,10
"RIV",92,104,2019,11
"RIV",121,206,2019,12
"RIW",85,2289,2018,1
"RIW",76,1625,2018,2
"RIW",84,1749,2018,3
"RIW",81,1726,2018,4
"RIW",85,1837,2018,5
"RIW",91,1900,2018,6
"RIW",84,1248,2018,7
"RIW",85,1338,2018,8
"RIW",80,1257,2018,9
"RIW",85,1978,2018,10
"RIW",76,1305,2018,11
"RIW",82,1399,2018,12
"RIW",84,1448,2019,1
"RIW",76,1488,2019,2
"RIW",83,1530,2019,3
"RIW",82,1561,2019,4
"RIW",103,1776,2019,5
"RIW",97,1811,2019,6
"RIW",99,1794,2019,7
"RIW",102,1960,2019,8
"RIW",98,1827,2019,9
"RIW",102,1949,2019,10
"RIW",46,808,2019,11
"RIW",48,956,2019,12
"RKD",79,216,2018,1
"RKD",70,264,2018,2
"RKD",82,364,2018,3
"RKD",82,404,2018,4
"RKD",100,582,2018,5
"RKD",128,860,2018,6
"RKD",173,1115,2018,7
"RKD",184,1215,2018,8
"RKD",123,715,2018,9
"RKD",101,566,2018,10
"RKD",87,411,2018,11
"RKD",89,393,2018,12
"RKD",82,277,2019,1
"RKD",77,283,2019,2
"RKD",87,357,2019,3
"RKD",82,355,2019,4
"RKD",104,515,2019,5
"RKD",122,750,2019,6
"RKD",189,1117,2019,7
"RKD",186,1173,2019,8
"RKD",124,660,2019,9
"RKD",102,543,2019,10
"RKD",86,385,2019,11
"RKD",83,423,2019,12
"RKH",1,3,2018,6
"RKH",1,2,2018,11
"RKH",1,0,2019,5
"RKS",84,1621,2018,1
"RKS",75,1374,2018,2
"RKS",81,1516,2018,3
"RKS",76,1689,2018,4
"RKS",79,2017,2018,5
"RKS",78,2032,2018,6
"RKS",73,2177,2018,7
"RKS",88,2119,2018,8
"RKS",78,1881,2018,9
"RKS",86,2012,2018,10
"RKS",87,2103,2018,11
"RKS",90,2218,2018,12
"RKS",88,1831,2019,1
"RKS",82,1683,2019,2
"RKS",88,2001,2019,3
"RKS",85,1913,2019,4
"RKS",87,1999,2019,5
"RKS",76,1873,2019,6
"RKS",88,2355,2019,7
"RKS",84,2022,2019,8
"RKS",83,1987,2019,9
"RKS",87,2020,2019,10
"RKS",82,2003,2019,11
"RKS",85,2453,2019,12
"RLD",2,0,2019,4
"RLU",4,8,2018,1
"RLU",1,0,2018,2
"RLU",1,3,2018,3
"RLU",3,4,2018,4
"RLU",3,5,2018,5
"RLU",17,71,2018,6
"RLU",9,34,2018,7
"RLU",9,41,2018,8
"RLU",1,6,2018,9
"RLU",2,4,2018,11
"RLU",1,2,2018,12
"RLU",1,0,2019,3
"RLU",1,0,2019,4
"RLU",11,53,2019,6
"RLU",19,87,2019,7
"RLU",4,12,2019,8
"RLU",1,2,2019,9
"RLU",3,4,2019,10
"RLU",1,0,2019,12
"RME",1,2,2018,1
"RME",2,6,2018,5
"RME",2,4,2018,6
"RME",1,2,2018,8
"RME",2,54,2018,9
"RME",1,2,2019,2
"RME",1,2,2019,3
"RME",2,3,2019,4
"RME",1,2,2019,5
"RME",2,6,2019,9
"RMP",22,38,2018,1
"RMP",18,31,2018,2
"RMP",28,58,2018,3
"RMP",27,61,2018,4
"RMP",29,73,2018,5
"RMP",26,60,2018,6
"RMP",29,63,2018,7
"RMP",20,48,2018,8
"RMP",16,40,2018,9
"RMP",30,62,2018,10
"RMP",25,50,2018,11
"RMP",22,41,2018,12
"RMP",22,40,2019,1
"RMP",23,54,2019,2
"RMP",18,31,2019,3
"RMP",23,53,2019,4
"RMP",23,44,2019,5
"RMP",24,45,2019,6
"RMP",27,44,2019,7
"RMP",24,50,2019,8
"RMP",19,54,2019,9
"RMP",26,55,2019,10
"RMP",19,46,2019,11
"RMP",25,49,2019,12
"RNC",1,2,2019,4
"RNC",2,9,2019,5
"RNH",2,4,2018,2
"RNO",1856,147847,2018,1
"RNO",1682,143294,2018,2
"RNO",2029,169861,2018,3
"RNO",1954,159087,2018,4
"RNO",2083,169536,2018,5
"RNO",2083,189953,2018,6
"RNO",2138,204172,2018,7
"RNO",2169,198195,2018,8
"RNO",1961,167141,2018,9
"RNO",1969,168291,2018,10
"RNO",1951,152943,2018,11
"RNO",2058,167891,2018,12
"RNO",2017,158299,2019,1
"RNO",1766,148398,2019,2
"RNO",2187,181625,2019,3
"RNO",2017,165224,2019,4
"RNO",2156,173085,2019,5
"RNO",2153,193283,2019,6
"RNO",2246,210836,2019,7
"RNO",2313,211844,2019,8
"RNO",2265,184537,2019,9
"RNO",2201,181011,2019,10
"RNO",1944,154927,2019,11
"RNO",2162,188021,2019,12
"RNT",36,87,2018,5
"RNT",77,208,2018,6
"RNT",126,460,2018,7
"RNT",144,528,2018,8
"RNT",76,275,2018,9
"RNT",13,25,2018,10
"RNT",48,129,2019,5
"RNT",90,285,2019,6
"RNT",93,449,2019,7
"RNT",148,480,2019,8
"RNT",84,293,2019,9
"RNT",12,25,2019,10
"RNT",2,0,2019,11
"ROA",558,22960,2018,1
"ROA",516,21335,2018,2
"ROA",599,26088,2018,3
"ROA",653,27597,2018,4
"ROA",652,28568,2018,5
"ROA",640,29923,2018,6
"ROA",650,29402,2018,7
"ROA",675,29698,2018,8
"ROA",669,26261,2018,9
"ROA",713,32237,2018,10
"ROA",671,30431,2018,11
"ROA",635,24618,2018,12
"ROA",606,25617,2019,1
"ROA",540,22804,2019,2
"ROA",656,30336,2019,3
"ROA",664,31033,2019,4
"ROA",664,32201,2019,5
"ROA",661,31086,2019,6
"ROA",665,31384,2019,7
"ROA",662,31365,2019,8
"ROA",647,30174,2019,9
"ROA",709,34409,2019,10
"ROA",677,30932,2019,11
"ROA",700,29552,2019,12
"ROC",1571,86980,2018,1
"ROC",1464,87246,2018,2
"ROC",1683,106204,2018,3
"ROC",1652,110593,2018,4
"ROC",1766,118595,2018,5
"ROC",1683,113876,2018,6
"ROC",1685,118691,2018,7
"ROC",1689,117465,2018,8
"ROC",1626,97158,2018,9
"ROC",1775,112221,2018,10
"ROC",1688,106012,2018,11
"ROC",1651,96942,2018,12
"ROC",1546,86587,2019,1
"ROC",1427,83686,2019,2
"ROC",1767,111065,2019,3
"ROC",1664,110203,2019,4
"ROC",1798,121100,2019,5
"ROC",1685,112037,2019,6
"ROC",1685,115078,2019,7
"ROC",1687,116458,2019,8
"ROC",1634,99601,2019,9
"ROC",1755,111352,2019,10
"ROC",1694,103704,2019,11
"ROC",1725,101455,2019,12
"ROG",2,2,2018,4
"ROG",1,1,2018,5
"ROG",1,1,2018,6
"ROG",2,9,2018,7
"ROG",1,3,2018,11
"ROG",1,2,2019,2
"ROG",1,4,2019,3
"ROG",2,10,2019,7
"ROG",1,8,2019,9
"ROP",249,1583,2018,1
"ROP",218,1494,2018,2
"ROP",259,1723,2018,3
"ROP",242,1644,2018,4
"ROP",279,1821,2018,5
"ROP",264,853,2018,6
"ROP",249,856,2018,7
"ROP",293,1067,2018,8
"ROP",293,910,2018,9
"ROP",294,853,2018,10
"ROP",244,547,2018,11
"ROP",246,795,2018,12
"ROP",242,748,2019,1
"ROP",230,720,2019,2
"ROP",301,1027,2019,3
"ROP",243,970,2019,4
"ROP",289,1138,2019,5
"ROP",237,847,2019,6
"ROP",273,997,2019,7
"ROP",310,1107,2019,8
"ROP",279,1046,2019,9
"ROP",277,818,2019,10
"ROP",282,976,2019,11
"ROP",308,1018,2019,12
"ROW",158,3645,2018,1
"ROW",162,3664,2018,2
"ROW",181,4114,2018,3
"ROW",157,4206,2018,4
"ROW",178,4653,2018,5
"ROW",172,5101,2018,6
"ROW",177,5671,2018,7
"ROW",164,5347,2018,8
"ROW",153,4709,2018,9
"ROW",163,5113,2018,10
"ROW",154,4962,2018,11
"ROW",143,4787,2018,12
"ROW",157,4298,2019,1
"ROW",134,3953,2019,2
"ROW",153,4973,2019,3
"ROW",173,5026,2019,4
"ROW",165,5392,2019,5
"ROW",146,5327,2019,6
"ROW",150,5427,2019,7
"ROW",153,5324,2019,8
"ROW",151,4849,2019,9
"ROW",164,5170,2019,10
"ROW",154,4665,2019,11
"ROW",157,5197,2019,12
"RQI",7,18,2019,7
"RQI",1,7,2019,9
"RQR",1,8,2019,5
"RQR",2,7,2019,8
"RQZ",1,32,2018,7
"RQZ",1,45,2019,8
"RRT",1,0,2018,7
"RRT",1,0,2019,4
"RSH",146,346,2018,1
"RSH",137,335,2018,2
"RSH",104,228,2018,3
"RSH",142,258,2018,4
"RSH",167,354,2018,5
"RSH",157,271,2018,6
"RSH",148,267,2018,7
"RSH",113,191,2018,8
"RSH",140,286,2018,9
"RSH",153,282,2018,10
"RSH",134,315,2018,11
"RSH",85,189,2018,12
"RSH",105,190,2019,1
"RSH",111,202,2019,2
"RSH",125,318,2019,3
"RSH",158,321,2019,4
"RSH",146,284,2019,5
"RSH",143,256,2019,6
"RSH",127,246,2019,7
"RSH",151,263,2019,8
"RSH",158,273,2019,9
"RSH",134,276,2019,10
"RSH",79,148,2019,11
"RSH",139,220,2019,12
"RSJ",1,8,2018,5
"RSJ",6,18,2018,7
"RSJ",2,4,2018,8
"RSJ",1,4,2018,9
"RSJ",1,0,2019,5
"RSJ",4,2,2019,6
"RSN",1,5,2018,1
"RSN",1,2,2018,2
"RSN",1,4,2019,1
"RSN",1,23,2019,2
"RSN",1,5,2019,4
"RSN",1,7,2019,10
"RST",352,12555,2018,1
"RST",321,12945,2018,2
"RST",372,14427,2018,3
"RST",330,13070,2018,4
"RST",409,16036,2018,5
"RST",378,15886,2018,6
"RST",382,16612,2018,7
"RST",384,16982,2018,8
"RST",397,16625,2018,9
"RST",410,16984,2018,10
"RST",393,15641,2018,11
"RST",373,14775,2018,12
"RST",350,12866,2019,1
"RST",314,11413,2019,2
"RST",390,15216,2019,3
"RST",351,14376,2019,4
"RST",409,16172,2019,5
"RST",401,16240,2019,6
"RST",396,15731,2019,7
"RST",420,16294,2019,8
"RST",388,15874,2019,9
"RST",423,16439,2019,10
"RST",381,15087,2019,11
"RST",425,16059,2019,12
"RSW",3843,450709,2018,1
"RSW",3777,511347,2018,2
"RSW",4672,660088,2018,3
"RSW",3303,398559,2018,4
"RSW",2470,304876,2018,5
"RSW",2048,258420,2018,6
"RSW",2044,265996,2018,7
"RSW",1893,234689,2018,8
"RSW",1667,197331,2018,9
"RSW",2154,288293,2018,10
"RSW",2874,380245,2018,11
"RSW",3564,474794,2018,12
"RSW",3929,490163,2019,1
"RSW",3770,537702,2019,2
"RSW",4866,695586,2019,3
"RSW",3869,480757,2019,4
"RSW",2541,331069,2019,5
"RSW",2071,282278,2019,6
"RSW",1960,273749,2019,7
"RSW",1842,243759,2019,8
"RSW",1742,230810,2019,9
"RSW",2228,322030,2019,10
"RSW",3291,415461,2019,11
"RSW",3996,540131,2019,12
"RTN",1,4,2019,10
"RUI",1,0,2019,11
"RUI",2,0,2019,12
"RUT",103,420,2018,1
"RUT",86,396,2018,2
"RUT",97,412,2018,3
"RUT",98,430,2018,4
"RUT",104,467,2018,5
"RUT",103,541,2018,6
"RUT",105,572,2018,7
"RUT",113,534,2018,8
"RUT",101,421,2018,9
"RUT",100,426,2018,10
"RUT",82,325,2018,11
"RUT",101,449,2018,12
"RUT",95,355,2019,1
"RUT",91,400,2019,2
"RUT",105,440,2019,3
"RUT",104,476,2019,4
"RUT",108,496,2019,5
"RUT",105,549,2019,6
"RUT",109,550,2019,7
"RUT",110,556,2019,8
"RUT",107,472,2019,9
"RUT",106,438,2019,10
"RUT",88,352,2019,11
"RUT",96,423,2019,12
"RVS",1,3,2019,10
"RWI",1,0,2018,1
"RWI",2,2,2018,3
"RWI",2,0,2018,4
"RWI",5,0,2018,6
"RWI",4,0,2018,7
"RWI",2,0,2018,8
"RWI",1,0,2018,9
"RWI",2,0,2018,11
"RWI",2,0,2018,12
"RWI",2,0,2019,3
"RWI",1,0,2019,8
"RYE",1,7,2018,3
"RYE",1,4,2018,9
"RYE",1,8,2019,6
"SAA",1,16,2018,5
"SAA",1,0,2018,8
"SAA",2,18,2019,5
"SAA",3,17,2019,6
"SAC",1,2,2018,2
"SAC",1,6,2018,4
"SAC",1,4,2018,5
"SAC",1,2,2018,7
"SAC",3,12,2018,8
"SAC",4,17,2019,1
"SAC",2,8,2019,2
"SAC",3,17,2019,3
"SAC",2,7,2019,4
"SAC",1,2,2019,5
"SAC",1,1,2019,7
"SAC",1,9,2019,10
"SAD",1,2,2019,5
"SAD",2,4,2019,7
"SAD",1,4,2019,10
"SAF",186,7236,2018,1
"SAF",166,8016,2018,2
"SAF",186,9054,2018,3
"SAF",199,9437,2018,4
"SAF",216,10744,2018,5
"SAF",209,10503,2018,6
"SAF",214,10657,2018,7
"SAF",211,10348,2018,8
"SAF",196,9759,2018,9
"SAF",242,11564,2018,10
"SAF",191,9356,2018,11
"SAF",168,8256,2018,12
"SAF",174,7717,2019,1
"SAF",162,7844,2019,2
"SAF",199,10285,2019,3
"SAF",220,11171,2019,4
"SAF",268,13492,2019,5
"SAF",236,12477,2019,6
"SAF",233,12301,2019,7
"SAF",244,12450,2019,8
"SAF",261,13609,2019,9
"SAF",300,15365,2019,10
"SAF",258,12332,2019,11
"SAF",250,12782,2019,12
"SAN",7655,828887,2018,1
"SAN",6931,803315,2018,2
"SAN",8064,970272,2018,3
"SAN",8030,952538,2018,4
"SAN",8395,1007509,2018,5
"SAN",8604,1076064,2018,6
"SAN",8947,1134889,2018,7
"SAN",8944,1084573,2018,8
"SAN",8243,928714,2018,9
"SAN",8423,999230,2018,10
"SAN",8034,988229,2018,11
"SAN",8220,948161,2018,12
"SAN",7990,871463,2019,1
"SAN",7163,820868,2019,2
"SAN",8366,1013323,2019,3
"SAN",8198,1004525,2019,4
"SAN",8526,1044569,2019,5
"SAN",8717,1106468,2019,6
"SAN",9224,1170216,2019,7
"SAN",9217,1127614,2019,8
"SAN",8408,989414,2019,9
"SAN",8771,1044158,2019,10
"SAN",8038,968326,2019,11
"SAN",8447,1039264,2019,12
"SAT",3434,337134,2018,1
"SAT",3155,319852,2018,2
"SAT",3779,412160,2018,3
"SAT",3705,383262,2018,4
"SAT",3761,395718,2018,5
"SAT",3783,414106,2018,6
"SAT",3948,435649,2018,7
"SAT",3966,422635,2018,8
"SAT",3760,375400,2018,9
"SAT",3995,431631,2018,10
"SAT",3748,420231,2018,11
"SAT",3794,404391,2018,12
"SAT",3640,360395,2019,1
"SAT",3319,333439,2019,2
"SAT",3937,433182,2019,3
"SAT",3766,402447,2019,4
"SAT",3909,425317,2019,5
"SAT",3937,442393,2019,6
"SAT",4018,450892,2019,7
"SAT",3953,418850,2019,8
"SAT",3778,390237,2019,9
"SAT",3996,432295,2019,10
"SAT",3642,402934,2019,11
"SAT",3835,415043,2019,12
"SAV",973,68574,2018,1
"SAV",1090,80001,2018,2
"SAV",1450,117496,2018,3
"SAV",1544,126504,2018,4
"SAV",1574,128129,2018,5
"SAV",1695,135460,2018,6
"SAV",1700,136331,2018,7
"SAV",1601,124949,2018,8
"SAV",1456,102095,2018,9
"SAV",1543,124170,2018,10
"SAV",1457,114090,2018,11
"SAV",1418,97732,2018,12
"SAV",1290,82987,2019,1
"SAV",1227,88747,2019,2
"SAV",1613,130088,2019,3
"SAV",1629,130255,2019,4
"SAV",1704,142307,2019,5
"SAV",1737,143766,2019,6
"SAV",1796,148732,2019,7
"SAV",1715,132269,2019,8
"SAV",1496,108186,2019,9
"SAV",1670,132868,2019,10
"SAV",1510,114860,2019,11
"SAV",1450,108685,2019,12
"SBA",600,26729,2018,1
"SBA",536,23639,2018,2
"SBA",645,28683,2018,3
"SBA",629,31254,2018,4
"SBA",695,33429,2018,5
"SBA",693,34946,2018,6
"SBA",798,36305,2018,7
"SBA",850,37895,2018,8
"SBA",745,34507,2018,9
"SBA",818,38069,2018,10
"SBA",787,37165,2018,11
"SBA",723,34264,2018,12
"SBA",852,31890,2019,1
"SBA",661,29872,2019,2
"SBA",787,35071,2019,3
"SBA",893,38345,2019,4
"SBA",1019,43229,2019,5
"SBA",909,42142,2019,6
"SBA",948,45344,2019,7
"SBA",972,47103,2019,8
"SBA",994,47873,2019,9
"SBA",1033,50583,2019,10
"SBA",950,45257,2019,11
"SBA",929,45424,2019,12
"SBD",20,0,2018,1
"SBD",19,0,2018,2
"SBD",18,0,2018,3
"SBD",9,0,2018,4
"SBD",9,0,2018,5
"SBD",9,0,2018,6
"SBD",4,0,2018,7
"SBD",18,0,2018,8
"SBD",19,0,2018,9
"SBD",27,14,2018,10
"SBD",56,0,2018,11
"SBD",79,0,2018,12
"SBD",33,8,2019,1
"SBD",28,0,2019,2
"SBD",29,0,2019,3
"SBD",34,0,2019,4
"SBD",37,0,2019,5
"SBD",59,0,2019,6
"SBD",66,0,2019,7
"SBD",61,0,2019,8
"SBD",72,0,2019,9
"SBD",81,81,2019,10
"SBD",78,93,2019,11
"SBD",97,0,2019,12
"SBM",1,8,2018,6
"SBM",1,8,2018,7
"SBM",1,0,2018,8
"SBM",1,4,2019,5
"SBM",2,4,2019,6
"SBM",1,2,2019,7
"SBM",2,23,2019,8
"SBM",1,8,2019,9
"SBN",514,23495,2018,1
"SBN",477,22285,2018,2
"SBN",626,30691,2018,3
"SBN",580,29112,2018,4
"SBN",592,27382,2018,5
"SBN",697,31886,2018,6
"SBN",726,33605,2018,7
"SBN",745,34615,2018,8
"SBN",704,31167,2018,9
"SBN",795,36053,2018,10
"SBN",727,34833,2018,11
"SBN",662,30447,2018,12
"SBN",608,27574,2019,1
"SBN",598,28850,2019,2
"SBN",730,38148,2019,3
"SBN",711,36485,2019,4
"SBN",690,33812,2019,5
"SBN",696,36474,2019,6
"SBN",735,37592,2019,7
"SBN",747,36284,2019,8
"SBN",740,34011,2019,9
"SBN",788,36511,2019,10
"SBN",758,36396,2019,11
"SBN",691,32485,2019,12
"SBP",432,15719,2018,1
"SBP",404,14725,2018,2
"SBP",440,15978,2018,3
"SBP",471,19390,2018,4
"SBP",505,20848,2018,5
"SBP",504,21386,2018,6
"SBP",513,21958,2018,7
"SBP",525,21396,2018,8
"SBP",477,19849,2018,9
"SBP",507,22601,2018,10
"SBP",474,19991,2018,11
"SBP",482,18421,2018,12
"SBP",488,17131,2019,1
"SBP",436,16419,2019,2
"SBP",487,20000,2019,3
"SBP",500,22244,2019,4
"SBP",513,22994,2019,5
"SBP",514,23301,2019,6
"SBP",515,23656,2019,7
"SBP",544,23286,2019,8
"SBP",516,22732,2019,9
"SBP",584,25548,2019,10
"SBP",539,22260,2019,11
"SBP",607,24046,2019,12
"SBY",194,3878,2018,1
"SBY",185,3788,2018,2
"SBY",190,4646,2018,3
"SBY",199,4690,2018,4
"SBY",206,5552,2018,5
"SBY",228,6095,2018,6
"SBY",227,6364,2018,7
"SBY",244,6585,2018,8
"SBY",222,5431,2018,9
"SBY",233,5790,2018,10
"SBY",237,5855,2018,11
"SBY",232,5383,2018,12
"SBY",211,4534,2019,1
"SBY",185,4077,2019,2
"SBY",202,5159,2019,3
"SBY",200,4932,2019,4
"SBY",211,5727,2019,5
"SBY",228,6399,2019,6
"SBY",234,6943,2019,7
"SBY",231,6879,2019,8
"SBY",219,6066,2019,9
"SBY",239,6326,2019,10
"SBY",227,6231,2019,11
"SBY",218,5725,2019,12
"SCC",236,5950,2018,1
"SCC",176,5476,2018,2
"SCC",211,6496,2018,3
"SCC",198,5775,2018,4
"SCC",243,6224,2018,5
"SCC",239,7065,2018,6
"SCC",249,7376,2018,7
"SCC",293,7860,2018,8
"SCC",348,7079,2018,9
"SCC",294,7271,2018,10
"SCC",254,6199,2018,11
"SCC",238,7009,2018,12
"SCC",240,6993,2019,1
"SCC",206,6152,2019,2
"SCC",220,7095,2019,3
"SCC",213,6279,2019,4
"SCC",245,6708,2019,5
"SCC",294,7795,2019,6
"SCC",299,8079,2019,7
"SCC",333,10294,2019,8
"SCC",357,11597,2019,9
"SCC",342,12415,2019,10
"SCC",306,11058,2019,11
"SCC",296,12121,2019,12
"SCE",389,10690,2018,1
"SCE",340,9592,2018,2
"SCE",380,11495,2018,3
"SCE",368,11678,2018,4
"SCE",372,11729,2018,5
"SCE",400,13086,2018,6
"SCE",404,12076,2018,7
"SCE",419,14190,2018,8
"SCE",389,12748,2018,9
"SCE",459,16108,2018,10
"SCE",446,14867,2018,11
"SCE",454,12410,2018,12
"SCE",393,12629,2019,1
"SCE",346,10953,2019,2
"SCE",442,14847,2019,3
"SCE",490,14883,2019,4
"SCE",509,15951,2019,5
"SCE",479,16368,2019,6
"SCE",458,15633,2019,7
"SCE",487,17737,2019,8
"SCE",479,15986,2019,9
"SCE",564,20303,2019,10
"SCE",540,18590,2019,11
"SCE",513,17017,2019,12
"SCF",7,5,2018,1
"SCF",14,23,2018,2
"SCF",5,9,2018,3
"SCF",8,16,2018,4
"SCF",3,5,2018,5
"SCF",1,2,2018,6
"SCF",4,14,2018,7
"SCF",5,12,2018,8
"SCF",7,25,2018,9
"SCF",6,26,2018,10
"SCF",58,6,2018,11
"SCF",90,33,2019,1
"SCF",5,20,2019,2
"SCF",6,20,2019,3
"SCF",9,23,2019,4
"SCF",5,6,2019,5
"SCF",2,4,2019,6
"SCF",3,19,2019,7
"SCF",2,9,2019,8
"SCF",1,1,2019,9
"SCF",3,6,2019,10
"SCF",3,12,2019,11
"SCF",3,9,2019,12
"SCH",1,2,2018,5
"SCH",1,7,2018,8
"SCH",1,4,2019,10
"SCK",103,5588,2018,1
"SCK",104,5849,2018,2
"SCK",128,8558,2018,3
"SCK",126,8697,2018,4
"SCK",130,8686,2018,5
"SCK",126,9368,2018,6
"SCK",130,10062,2018,7
"SCK",132,9552,2018,8
"SCK",145,8365,2018,9
"SCK",159,8303,2018,10
"SCK",143,8221,2018,11
"SCK",143,6481,2018,12
"SCK",157,6572,2019,1
"SCK",165,6243,2019,2
"SCK",190,8465,2019,3
"SCK",183,8166,2019,4
"SCK",194,8465,2019,5
"SCK",187,8825,2019,6
"SCK",178,9417,2019,7
"SCK",195,9161,2019,8
"SCK",210,8757,2019,9
"SCK",218,8379,2019,10
"SCK",212,8794,2019,11
"SCK",224,9272,2019,12
"SCM",137,394,2018,1
"SCM",120,383,2018,2
"SCM",140,453,2018,3
"SCM",154,519,2018,4
"SCM",174,599,2018,5
"SCM",187,625,2018,6
"SCM",190,615,2018,7
"SCM",178,622,2018,8
"SCM",176,552,2018,9
"SCM",168,615,2018,10
"SCM",129,448,2018,11
"SCM",123,421,2018,12
"SCM",95,332,2019,1
"SCM",74,231,2019,2
"SCM",138,518,2019,3
"SCM",193,648,2019,4
"SCM",179,736,2019,5
"SCM",184,622,2019,6
"SCM",211,705,2019,7
"SCM",177,588,2019,8
"SCM",205,667,2019,9
"SCM",159,604,2019,10
"SCM",159,539,2019,11
"SCM",152,551,2019,12
"SDF",5039,118843,2018,1
"SDF",4686,120507,2018,2
"SDF",5391,149817,2018,3
"SDF",5102,159162,2018,4
"SDF",5698,166209,2018,5
"SDF",5483,179070,2018,6
"SDF",5426,177876,2018,7
"SDF",5721,160443,2018,8
"SDF",5174,158606,2018,9
"SDF",5730,189948,2018,10
"SDF",5808,167365,2018,11
"SDF",6783,148641,2018,12
"SDF",5403,137279,2019,1
"SDF",4798,132802,2019,2
"SDF",5431,168548,2019,3
"SDF",5465,178074,2019,4
"SDF",5826,188540,2019,5
"SDF",5637,196116,2019,6
"SDF",5839,197139,2019,7
"SDF",5904,177656,2019,8
"SDF",5405,172567,2019,9
"SDF",6222,200884,2019,10
"SDF",5838,166489,2019,11
"SDF",7304,160781,2019,12
"SDM",1,1,2018,1
"SDM",1,0,2018,2
"SDM",1,0,2018,3
"SDM",3,0,2018,7
"SDM",2,0,2018,9
"SDM",1,2,2019,1
"SDM",2,9,2019,2
"SDM",3,4,2019,6
"SDM",1,0,2019,8
"SDM",3,7,2019,10
"SDP",109,527,2018,1
"SDP",109,407,2018,2
"SDP",68,325,2018,3
"SDP",56,288,2018,4
"SDP",81,525,2018,5
"SDP",135,760,2018,6
"SDP",79,460,2018,7
"SDP",74,360,2018,8
"SDP",68,346,2018,9
"SDP",85,506,2018,10
"SDP",78,458,2018,11
"SDP",76,575,2018,12
"SDP",78,739,2019,1
"SDP",68,319,2019,2
"SDP",75,599,2019,3
"SDP",23,537,2019,4
"SDP",72,767,2019,5
"SDP",95,757,2019,6
"SDP",92,636,2019,7
"SDP",93,722,2019,8
"SDP",70,657,2019,9
"SDP",84,795,2019,10
"SDP",63,539,2019,11
"SDP",61,451,2019,12
"SDX",1,4,2018,5
"SDX",1,1,2018,8
"SDX",1,6,2019,5
"SDY",143,643,2018,1
"SDY",134,688,2018,2
"SDY",139,682,2018,3
"SDY",142,719,2018,4
"SDY",150,771,2018,5
"SDY",152,792,2018,6
"SDY",157,842,2018,7
"SDY",147,798,2018,8
"SDY",146,745,2018,9
"SDY",152,826,2018,10
"SDY",143,770,2018,11
"SDY",149,847,2018,12
"SDY",150,745,2019,1
"SDY",109,539,2019,2
